sale_date,product_id,region_id,customer_id,quantity,amount,cost
2026-04-01,P001,R001,C001,22,8360.0,5880.32
2026-04-01,P001,R001,C007,13,4940.0,3322.39
2026-04-01,P001,R001,C011,16,6080.0,4191.44
2026-04-01,P001,R002,C008,5,1900.0,1312.22
2026-04-01,P001,R002,C006,5,1900.0,1314.33
2026-04-01,P001,R002,C012,9,3420.0,2260.6
2026-04-01,P001,R002,C002,8,3040.0,2057.54
2026-04-01,P001,R003,C003,14,5320.0,3651.59
2026-04-01,P001,R003,C009,13,4940.0,3226.97
2026-04-01,P001,R004,C004,6,2280.0,1521.63
2026-04-01,P001,R004,C010,6,2280.0,1614.2
2026-04-01,P002,R001,C007,67,5695.0,3557.77
2026-04-01,P002,R001,C001,133,11305.0,6886.13
2026-04-01,P002,R001,C005,44,3740.0,2400.49
2026-04-01,P002,R001,C011,115,9775.0,5942.34
2026-04-01,P002,R002,C008,89,7565.0,4626.35
2026-04-01,P002,R002,C012,177,15045.0,9425.94
2026-04-01,P002,R003,C003,84,7140.0,4670.42
2026-04-01,P002,R003,C009,127,10795.0,6694.73
2026-04-01,P002,R004,C010,55,4675.0,2846.12
2026-04-01,P002,R004,C004,56,4760.0,2836.27
2026-04-01,P003,R001,C011,22,13640.0,9454.0
2026-04-01,P003,R001,C005,8,4960.0,3462.45
2026-04-01,P003,R001,C007,8,4960.0,3430.46
2026-04-01,P003,R002,C002,13,8060.0,5403.23
2026-04-01,P003,R002,C008,6,3720.0,2517.6
2026-04-01,P003,R003,C009,5,3100.0,2077.16
2026-04-01,P003,R003,C003,5,3100.0,2172.86
2026-04-01,P003,R004,C010,3,1860.0,1264.24
2026-04-01,P003,R004,C004,4,2480.0,1805.33
2026-04-01,P004,R001,C001,31,7440.0,4882.53
2026-04-01,P004,R001,C007,22,5280.0,3412.78
2026-04-01,P004,R001,C011,42,10080.0,6324.78
2026-04-01,P004,R002,C008,13,3120.0,2129.24
2026-04-01,P004,R002,C002,40,9600.0,5927.46
2026-04-01,P004,R003,C009,24,5760.0,3747.78
2026-04-01,P004,R003,C003,12,2880.0,1869.5
2026-04-01,P004,R004,C004,12,2880.0,1782.28
2026-04-01,P004,R004,C010,9,2160.0,1339.57
2026-04-01,P005,R001,C001,132,5940.0,3373.3
2026-04-01,P005,R001,C007,65,2925.0,1783.45
2026-04-01,P005,R002,C012,69,3105.0,1891.93
2026-04-01,P005,R002,C002,41,1845.0,1113.59
2026-04-01,P005,R002,C008,33,1485.0,856.79
2026-04-01,P005,R002,C006,23,1035.0,559.11
2026-04-01,P005,R003,C009,73,3285.0,1793.66
2026-04-01,P005,R003,C003,31,1395.0,856.56
2026-04-01,P005,R004,C004,24,1080.0,616.46
2026-04-01,P005,R004,C010,30,1350.0,780.47
2026-04-01,P006,R001,C005,15,1800.0,1164.98
2026-04-01,P006,R001,C007,19,2280.0,1541.67
2026-04-01,P006,R001,C001,59,7080.0,4501.39
2026-04-01,P006,R001,C011,41,4920.0,3100.01
2026-04-01,P006,R002,C002,79,9480.0,6020.62
2026-04-01,P006,R002,C008,33,3960.0,2466.55
2026-04-01,P006,R003,C009,34,4080.0,2695.9
2026-04-01,P006,R003,C003,30,3600.0,2443.94
2026-04-01,P006,R004,C004,16,1920.0,1239.17
2026-04-01,P006,R004,C010,19,2280.0,1477.15
2026-04-02,P001,R001,C001,50,19000.0,13520.97
2026-04-02,P001,R001,C007,25,9500.0,6306.71
2026-04-02,P001,R002,C012,13,4940.0,3230.06
2026-04-02,P001,R002,C006,4,1520.0,1009.32
2026-04-02,P001,R002,C002,9,3420.0,2428.14
2026-04-02,P001,R002,C008,8,3040.0,2130.07
2026-04-02,P001,R003,C009,16,6080.0,4326.85
2026-04-02,P001,R003,C003,11,4180.0,2742.21
2026-04-02,P001,R004,C004,8,3040.0,2097.92
2026-04-02,P001,R004,C010,6,2280.0,1615.26
2026-04-02,P002,R001,C001,190,16150.0,10656.17
2026-04-02,P002,R001,C007,109,9265.0,5877.27
2026-04-02,P002,R002,C002,128,10880.0,7084.1
2026-04-02,P002,R002,C012,165,14025.0,8703.54
2026-04-02,P002,R003,C009,86,7310.0,4648.16
2026-04-02,P002,R003,C003,83,7055.0,4280.09
2026-04-02,P002,R004,C010,50,4250.0,2669.52
2026-04-02,P002,R004,C004,55,4675.0,2779.21
2026-04-02,P003,R001,C011,12,7440.0,5061.32
2026-04-02,P003,R001,C001,11,6820.0,4783.3
2026-04-02,P003,R001,C007,5,3100.0,2157.21
2026-04-02,P003,R002,C002,19,11780.0,8433.84
2026-04-02,P003,R002,C008,5,3100.0,2235.59
2026-04-02,P003,R003,C003,5,3100.0,2253.97
2026-04-02,P003,R003,C009,7,4340.0,2941.99
2026-04-02,P003,R004,C010,3,1860.0,1318.67
2026-04-02,P003,R004,C004,3,1860.0,1274.44
2026-04-02,P004,R001,C011,23,5520.0,3595.11
2026-04-02,P004,R001,C001,29,6960.0,4427.51
2026-04-02,P004,R001,C007,14,3360.0,2214.13
2026-04-02,P004,R001,C005,10,2400.0,1647.69
2026-04-02,P004,R002,C006,13,3120.0,2051.74
2026-04-02,P004,R002,C002,35,8400.0,5452.4
2026-04-02,P004,R002,C012,26,6240.0,3877.51
2026-04-02,P004,R003,C003,19,4560.0,2994.97
2026-04-02,P004,R003,C009,27,6480.0,4252.62
2026-04-02,P004,R004,C010,8,1920.0,1214.99
2026-04-02,P004,R004,C004,7,1680.0,1088.52
2026-04-02,P005,R001,C001,105,4725.0,2583.46
2026-04-02,P005,R001,C011,73,3285.0,1861.44
2026-04-02,P005,R001,C007,37,1665.0,1027.06
2026-04-02,P005,R001,C005,30,1350.0,753.64
2026-04-02,P005,R002,C002,89,4005.0,2464.89
2026-04-02,P005,R002,C012,108,4860.0,2809.05
2026-04-02,P005,R003,C003,45,2025.0,1153.12
2026-04-02,P005,R003,C009,78,3510.0,2037.97
2026-04-02,P005,R004,C004,29,1305.0,765.51
2026-04-02,P005,R004,C010,22,990.0,589.67
2026-04-02,P006,R001,C007,45,5400.0,3471.89
2026-04-02,P006,R001,C011,79,9480.0,5837.65
2026-04-02,P006,R002,C008,13,1560.0,1028.38
2026-04-02,P006,R002,C012,21,2520.0,1557.81
2026-04-02,P006,R002,C006,10,1200.0,760.15
2026-04-02,P006,R002,C002,24,2880.0,1955.21
2026-04-02,P006,R003,C003,26,3120.0,1899.32
2026-04-02,P006,R003,C009,39,4680.0,2899.16
2026-04-02,P006,R004,C010,20,2400.0,1549.09
2026-04-02,P006,R004,C004,20,2400.0,1622.32
2026-04-03,P001,R001,C005,11,4180.0,2826.27
2026-04-03,P001,R001,C011,34,12920.0,8880.82
2026-04-03,P001,R002,C012,23,8740.0,5975.16
2026-04-03,P001,R002,C006,11,4180.0,2772.85
2026-04-03,P001,R003,C003,10,3800.0,2675.94
2026-04-03,P001,R003,C009,12,4560.0,3094.58
2026-04-03,P001,R004,C004,7,2660.0,1903.19
2026-04-03,P001,R004,C010,5,1900.0,1360.04
2026-04-03,P002,R001,C001,86,7310.0,4800.61
2026-04-03,P002,R001,C011,144,12240.0,7501.53
2026-04-03,P002,R001,C005,28,2380.0,1382.32
2026-04-03,P002,R001,C007,65,5525.0,3519.02
2026-04-03,P002,R002,C006,69,5865.0,3708.26
2026-04-03,P002,R002,C002,151,12835.0,8324.56
2026-04-03,P002,R003,C003,82,6970.0,4397.73
2026-04-03,P002,R003,C009,76,6460.0,4018.69
2026-04-03,P002,R004,C004,46,3910.0,2382.33
2026-04-03,P002,R004,C010,48,4080.0,2513.92
2026-04-03,P003,R001,C007,7,4340.0,3171.55
2026-04-03,P003,R001,C001,15,9300.0,6404.77
2026-04-03,P003,R001,C011,10,6200.0,4145.98
2026-04-03,P003,R002,C008,4,2480.0,1642.47
2026-04-03,P003,R002,C006,2,1240.0,831.68
2026-04-03,P003,R002,C012,7,4340.0,2885.01
2026-04-03,P003,R002,C002,7,4340.0,2953.71
2026-04-03,P003,R003,C003,5,3100.0,2291.01
2026-04-03,P003,R003,C009,6,3720.0,2696.21
2026-04-03,P003,R004,C004,4,2480.0,1787.49
2026-04-03,P003,R004,C010,3,1860.0,1316.53
2026-04-03,P004,R001,C007,23,5520.0,3525.04
2026-04-03,P004,R001,C001,58,13920.0,9459.09
2026-04-03,P004,R002,C002,32,7680.0,5071.66
2026-04-03,P004,R002,C008,17,4080.0,2788.88
2026-04-03,P004,R003,C009,26,6240.0,4157.89
2026-04-03,P004,R003,C003,14,3360.0,2197.8
2026-04-03,P004,R004,C004,12,2880.0,1985.54
2026-04-03,P004,R004,C010,8,1920.0,1203.26
2026-04-03,P005,R001,C011,127,5715.0,3359.6
2026-04-03,P005,R001,C007,93,4185.0,2430.0
2026-04-03,P005,R002,C012,138,6210.0,3663.97
2026-04-03,P005,R002,C006,40,1800.0,1032.25
2026-04-03,P005,R003,C003,39,1755.0,1010.31
2026-04-03,P005,R003,C009,66,2970.0,1628.59
2026-04-03,P005,R004,C004,27,1215.0,742.9
2026-04-03,P005,R004,C010,26,1170.0,706.96
2026-04-03,P006,R001,C005,12,1440.0,943.57
2026-04-03,P006,R001,C001,56,6720.0,4190.82
2026-04-03,P006,R001,C007,21,2520.0,1677.88
2026-04-03,P006,R001,C011,53,6360.0,4014.07
2026-04-03,P006,R002,C012,58,6960.0,4234.32
2026-04-03,P006,R002,C008,36,4320.0,2726.73
2026-04-03,P006,R003,C003,26,3120.0,2113.82
2026-04-03,P006,R003,C009,39,4680.0,2924.93
2026-04-03,P006,R004,C004,22,2640.0,1646.42
2026-04-03,P006,R004,C010,12,1440.0,955.39
2026-04-04,P001,R001,C007,5,1900.0,1348.38
2026-04-04,P001,R001,C001,13,4940.0,3342.06
2026-04-04,P001,R001,C005,3,1140.0,803.77
2026-04-04,P001,R001,C011,8,3040.0,1967.31
2026-04-04,P001,R002,C008,10,3800.0,2483.69
2026-04-04,P001,R002,C002,24,9120.0,6271.54
2026-04-04,P001,R003,C009,16,6080.0,4001.17
2026-04-04,P001,R003,C003,7,2660.0,1898.67
2026-04-04,P001,R004,C010,4,1520.0,1032.23
2026-04-04,P001,R004,C004,4,1520.0,1093.35
2026-04-04,P002,R001,C011,168,14280.0,8722.17
2026-04-04,P002,R001,C005,65,5525.0,3335.69
2026-04-04,P002,R002,C008,69,5865.0,3707.66
2026-04-04,P002,R002,C002,101,8585.0,5097.36
2026-04-04,P002,R003,C009,64,5440.0,3374.54
2026-04-04,P002,R003,C003,59,5015.0,3086.59
2026-04-04,P002,R004,C010,28,2380.0,1476.96
2026-04-04,P002,R004,C004,21,1785.0,1149.11
2026-04-04,P003,R001,C005,5,3100.0,2123.38
2026-04-04,P003,R001,C011,13,8060.0,5874.44
2026-04-04,P003,R002,C006,2,1240.0,824.49
2026-04-04,P003,R002,C002,7,4340.0,3198.52
2026-04-04,P003,R002,C008,4,2480.0,1681.67
2026-04-04,P003,R003,C009,6,3720.0,2717.93
2026-04-04,P003,R003,C003,5,3100.0,2201.53
2026-04-04,P003,R004,C010,2,1240.0,884.01
2026-04-04,P003,R004,C004,4,2480.0,1668.87
2026-04-04,P004,R001,C001,17,4080.0,2621.87
2026-04-04,P004,R001,C007,13,3120.0,2089.22
2026-04-04,P004,R001,C011,17,4080.0,2596.59
2026-04-04,P004,R002,C012,16,3840.0,2421.1
2026-04-04,P004,R002,C008,6,1440.0,911.71
2026-04-04,P004,R002,C006,5,1200.0,790.06
2026-04-04,P004,R002,C002,10,2400.0,1573.09
2026-04-04,P004,R003,C009,17,4080.0,2517.16
2026-04-04,P004,R003,C003,11,2640.0,1756.61
2026-04-04,P004,R004,C004,11,2640.0,1740.22
2026-04-04,P004,R004,C010,5,1200.0,781.31
2026-04-04,P005,R001,C011,68,3060.0,1852.35
2026-04-04,P005,R001,C007,47,2115.0,1270.04
2026-04-04,P005,R001,C005,26,1170.0,647.71
2026-04-04,P005,R002,C006,16,720.0,402.97
2026-04-04,P005,R002,C002,46,2070.0,1140.82
2026-04-04,P005,R003,C003,26,1170.0,653.58
2026-04-04,P005,R003,C009,31,1395.0,784.19
2026-04-04,P005,R004,C004,29,1305.0,782.68
2026-04-04,P005,R004,C010,14,630.0,383.92
2026-04-04,P006,R001,C011,67,8040.0,5291.2
2026-04-04,P006,R001,C005,24,2880.0,1895.06
2026-04-04,P006,R002,C008,14,1680.0,1053.31
2026-04-04,P006,R002,C002,20,2400.0,1537.43
2026-04-04,P006,R002,C012,21,2520.0,1672.23
2026-04-04,P006,R002,C006,8,960.0,633.69
2026-04-04,P006,R003,C003,22,2640.0,1789.25
2026-04-04,P006,R003,C009,20,2400.0,1440.4
2026-04-04,P006,R004,C010,9,1080.0,672.5
2026-04-04,P006,R004,C004,9,1080.0,717.44
2026-04-05,P001,R001,C005,16,6080.0,4083.1
2026-04-05,P001,R001,C007,23,8740.0,6076.31
2026-04-05,P001,R002,C008,7,2660.0,1884.43
2026-04-05,P001,R002,C002,14,5320.0,3618.79
2026-04-05,P001,R002,C006,5,1900.0,1271.33
2026-04-05,P001,R003,C003,10,3800.0,2458.56
2026-04-05,P001,R003,C009,8,3040.0,2033.99
2026-04-05,P001,R004,C010,5,1900.0,1363.6
2026-04-05,P001,R004,C004,6,2280.0,1507.38
2026-04-05,P002,R001,C005,51,4335.0,2852.39
2026-04-05,P002,R001,C001,95,8075.0,5327.06
2026-04-05,P002,R001,C007,64,5440.0,3442.9
2026-04-05,P002,R002,C006,49,4165.0,2416.72
2026-04-05,P002,R002,C008,102,8670.0,5180.37
2026-04-05,P002,R003,C003,47,3995.0,2554.79
2026-04-05,P002,R003,C009,70,5950.0,3833.01
2026-04-05,P002,R004,C004,36,3060.0,1783.62
2026-04-05,P002,R004,C010,28,2380.0,1542.97
2026-04-05,P003,R001,C011,10,6200.0,4186.27
2026-04-05,P003,R001,C007,4,2480.0,1771.08
2026-04-05,P003,R001,C005,4,2480.0,1665.4
2026-04-05,P003,R002,C002,8,4960.0,3407.41
2026-04-05,P003,R002,C008,3,1860.0,1301.71
2026-04-05,P003,R002,C006,2,1240.0,857.13
2026-04-05,P003,R003,C009,5,3100.0,2167.67
2026-04-05,P003,R003,C003,3,1860.0,1285.58
2026-04-05,P003,R004,C004,2,1240.0,883.13
2026-04-05,P003,R004,C010,2,1240.0,887.47
2026-04-05,P004,R001,C001,14,3360.0,2052.12
2026-04-05,P004,R001,C007,11,2640.0,1640.32
2026-04-05,P004,R001,C005,5,1200.0,802.71
2026-04-05,P004,R001,C011,16,3840.0,2518.47
2026-04-05,P004,R002,C008,5,1200.0,782.97
2026-04-05,P004,R002,C002,9,2160.0,1396.93
2026-04-05,P004,R002,C006,5,1200.0,768.66
2026-04-05,P004,R002,C012,13,3120.0,1982.0
2026-04-05,P004,R003,C009,9,2160.0,1484.63
2026-04-05,P004,R003,C003,9,2160.0,1411.05
2026-04-05,P004,R004,C004,9,2160.0,1321.15
2026-04-05,P004,R004,C010,7,1680.0,1154.46
2026-04-05,P005,R001,C005,20,900.0,524.22
2026-04-05,P005,R001,C011,66,2970.0,1837.26
2026-04-05,P005,R001,C001,57,2565.0,1540.69
2026-04-05,P005,R002,C012,33,1485.0,857.45
2026-04-05,P005,R002,C008,16,720.0,430.72
2026-04-05,P005,R002,C006,11,495.0,280.69
2026-04-05,P005,R002,C002,34,1530.0,830.79
2026-04-05,P005,R003,C003,30,1350.0,827.23
2026-04-05,P005,R003,C009,47,2115.0,1152.68
2026-04-05,P005,R004,C004,26,1170.0,636.73
2026-04-05,P005,R004,C010,15,675.0,389.0
2026-04-05,P006,R001,C007,16,1920.0,1302.39
2026-04-05,P006,R001,C001,23,2760.0,1850.89
2026-04-05,P006,R001,C011,28,3360.0,2192.1
2026-04-05,P006,R001,C005,12,1440.0,893.54
2026-04-05,P006,R002,C012,20,2400.0,1493.83
2026-04-05,P006,R002,C002,14,1680.0,1122.9
2026-04-05,P006,R002,C006,8,960.0,643.63
2026-04-05,P006,R002,C008,10,1200.0,722.61
2026-04-05,P006,R003,C009,16,1920.0,1179.0
2026-04-05,P006,R003,C003,19,2280.0,1464.28
2026-04-05,P006,R004,C004,10,1200.0,721.11
2026-04-05,P006,R004,C010,9,1080.0,709.17
2026-04-06,P001,R001,C007,21,7980.0,5669.03
2026-04-06,P001,R001,C011,25,9500.0,6784.76
2026-04-06,P001,R001,C005,11,4180.0,2770.59
2026-04-06,P001,R002,C008,29,11020.0,7473.14
2026-04-06,P001,R002,C006,19,7220.0,5007.85
2026-04-06,P001,R003,C003,9,3420.0,2213.44
2026-04-06,P001,R003,C009,18,6840.0,4707.29
2026-04-06,P001,R004,C004,5,1900.0,1256.89
2026-04-06,P001,R004,C010,6,2280.0,1556.32
2026-04-06,P002,R001,C001,159,13515.0,8053.36
2026-04-06,P002,R001,C011,190,16150.0,10593.49
2026-04-06,P002,R001,C007,80,6800.0,4370.86
2026-04-06,P002,R002,C006,22,1870.0,1098.1
2026-04-06,P002,R002,C012,77,6545.0,4264.09
2026-04-06,P002,R002,C008,47,3995.0,2359.04
2026-04-06,P002,R002,C002,81,6885.0,4238.53
2026-04-06,P002,R003,C009,90,7650.0,4477.43
2026-04-06,P002,R003,C003,69,5865.0,3810.08
2026-04-06,P002,R004,C004,68,5780.0,3404.89
2026-04-06,P002,R004,C010,49,4165.0,2474.56
2026-04-06,P003,R001,C011,22,13640.0,9895.35
2026-04-06,P003,R001,C007,14,8680.0,5857.01
2026-04-06,P003,R002,C006,5,3100.0,2287.37
2026-04-06,P003,R002,C002,16,9920.0,6584.38
2026-04-06,P003,R003,C009,8,4960.0,3319.34
2026-04-06,P003,R003,C003,4,2480.0,1698.24
2026-04-06,P003,R004,C004,5,3100.0,2180.12
2026-04-06,P003,R004,C010,4,2480.0,1641.78
2026-04-06,P004,R001,C001,69,16560.0,11079.51
2026-04-06,P004,R001,C005,18,4320.0,2845.96
2026-04-06,P004,R002,C006,7,1680.0,1061.74
2026-04-06,P004,R002,C012,18,4320.0,2908.41
2026-04-06,P004,R002,C002,22,5280.0,3552.47
2026-04-06,P004,R002,C008,11,2640.0,1655.89
2026-04-06,P004,R003,C009,29,6960.0,4456.95
2026-04-06,P004,R003,C003,12,2880.0,1933.39
2026-04-06,P004,R004,C010,10,2400.0,1553.98
2026-04-06,P004,R004,C004,13,3120.0,1970.24
2026-04-06,P005,R001,C007,44,1980.0,1136.04
2026-04-06,P005,R001,C005,21,945.0,559.96
2026-04-06,P005,R001,C011,62,2790.0,1727.35
2026-04-06,P005,R001,C001,70,3150.0,1934.49
2026-04-06,P005,R002,C012,59,2655.0,1520.73
2026-04-06,P005,R002,C008,42,1890.0,1096.57
2026-04-06,P005,R002,C006,24,1080.0,614.11
2026-04-06,P005,R003,C009,68,3060.0,1875.32
2026-04-06,P005,R003,C003,43,1935.0,1107.71
2026-04-06,P005,R004,C004,32,1440.0,779.18
2026-04-06,P005,R004,C010,32,1440.0,819.37
2026-04-06,P006,R001,C007,45,5400.0,3483.18
2026-04-06,P006,R001,C005,18,2160.0,1329.89
2026-04-06,P006,R001,C001,84,10080.0,6279.89
2026-04-06,P006,R002,C002,84,10080.0,6590.51
2026-04-06,P006,R002,C006,37,4440.0,2664.19
2026-04-06,P006,R003,C003,26,3120.0,1897.95
2026-04-06,P006,R003,C009,37,4440.0,2822.29
2026-04-06,P006,R004,C010,18,2160.0,1357.93
2026-04-06,P006,R004,C004,21,2520.0,1637.16
2026-04-07,P001,R001,C001,24,9120.0,5961.89
2026-04-07,P001,R001,C011,31,11780.0,8278.58
2026-04-07,P001,R001,C005,7,2660.0,1885.66
2026-04-07,P001,R002,C008,7,2660.0,1772.83
2026-04-07,P001,R002,C012,19,7220.0,4951.56
2026-04-07,P001,R002,C002,12,4560.0,3253.12
2026-04-07,P001,R003,C009,20,7600.0,4916.96
2026-04-07,P001,R003,C003,13,4940.0,3359.26
2026-04-07,P001,R004,C004,9,3420.0,2418.67
2026-04-07,P001,R004,C010,6,2280.0,1571.4
2026-04-07,P002,R001,C005,54,4590.0,2701.3
2026-04-07,P002,R001,C007,88,7480.0,4780.83
2026-04-07,P002,R001,C011,194,16490.0,10207.37
2026-04-07,P002,R002,C008,44,3740.0,2380.3
2026-04-07,P002,R002,C002,97,8245.0,5012.39
2026-04-07,P002,R002,C006,35,2975.0,1921.4
2026-04-07,P002,R002,C012,83,7055.0,4510.01
2026-04-07,P002,R003,C009,97,8245.0,5382.38
2026-04-07,P002,R003,C003,71,6035.0,3738.65
2026-04-07,P002,R004,C010,55,4675.0,2880.63
2026-04-07,P002,R004,C004,40,3400.0,1998.03
2026-04-07,P003,R001,C001,13,8060.0,5551.69
2026-04-07,P003,R001,C005,4,2480.0,1774.16
2026-04-07,P003,R001,C007,8,4960.0,3474.19
2026-04-07,P003,R002,C008,5,3100.0,2112.44
2026-04-07,P003,R002,C012,12,7440.0,5394.97
2026-04-07,P003,R002,C006,4,2480.0,1747.85
2026-04-07,P003,R003,C003,6,3720.0,2543.49
2026-04-07,P003,R003,C009,10,6200.0,4186.87
2026-04-07,P003,R004,C004,4,2480.0,1832.49
2026-04-07,P003,R004,C010,3,1860.0,1253.14
2026-04-07,P004,R001,C007,15,3600.0,2333.02
2026-04-07,P004,R001,C011,41,9840.0,6715.58
2026-04-07,P004,R001,C005,11,2640.0,1688.49
2026-04-07,P004,R002,C008,16,3840.0,2529.34
2026-04-07,P004,R002,C002,19,4560.0,2837.98
2026-04-07,P004,R002,C006,8,1920.0,1266.88
2026-04-07,P004,R003,C009,35,8400.0,5244.34
2026-04-07,P004,R003,C003,15,3600.0,2416.11
2026-04-07,P004,R004,C010,8,1920.0,1201.93
2026-04-07,P004,R004,C004,16,3840.0,2528.66
2026-04-07,P005,R001,C001,139,6255.0,3680.25
2026-04-07,P005,R001,C007,66,2970.0,1694.54
2026-04-07,P005,R002,C008,35,1575.0,919.65
2026-04-07,P005,R002,C006,29,1305.0,782.39
2026-04-07,P005,R002,C012,71,3195.0,1973.5
2026-04-07,P005,R003,C009,49,2205.0,1230.31
2026-04-07,P005,R003,C003,43,1935.0,1118.79
2026-04-07,P005,R004,C010,18,810.0,454.46
2026-04-07,P005,R004,C004,26,1170.0,659.5
2026-04-07,P006,R001,C007,27,3240.0,2080.69
2026-04-07,P006,R001,C011,37,4440.0,2849.19
2026-04-07,P006,R001,C001,49,5880.0,3816.61
2026-04-07,P006,R002,C002,46,5520.0,3625.97
2026-04-07,P006,R002,C008,23,2760.0,1698.41
2026-04-07,P006,R002,C012,35,4200.0,2540.53
2026-04-07,P006,R003,C009,34,4080.0,2454.56
2026-04-07,P006,R003,C003,24,2880.0,1785.0
2026-04-07,P006,R004,C010,10,1200.0,725.34
2026-04-07,P006,R004,C004,18,2160.0,1328.05
2026-04-08,P001,R001,C001,25,9500.0,6569.52
2026-04-08,P001,R001,C007,20,7600.0,5384.24
2026-04-08,P001,R001,C005,11,4180.0,2915.42
2026-04-08,P001,R002,C012,17,6460.0,4427.75
2026-04-08,P001,R002,C002,27,10260.0,7253.96
2026-04-08,P001,R003,C009,16,6080.0,4231.17
2026-04-08,P001,R003,C003,8,3040.0,2092.54
2026-04-08,P001,R004,C004,7,2660.0,1905.8
2026-04-08,P001,R004,C010,7,2660.0,1722.29
2026-04-08,P002,R001,C007,75,6375.0,4121.06
2026-04-08,P002,R001,C011,118,10030.0,6100.72
2026-04-08,P002,R001,C001,115,9775.0,6075.09
2026-04-08,P002,R002,C006,33,2805.0,1763.42
2026-04-08,P002,R002,C008,57,4845.0,3047.94
2026-04-08,P002,R002,C012,78,6630.0,4237.78
2026-04-08,P002,R002,C002,93,7905.0,5217.16
2026-04-08,P002,R003,C003,50,4250.0,2617.19
2026-04-08,P002,R003,C009,113,9605.0,5755.81
2026-04-08,P002,R004,C004,45,3825.0,2253.46
2026-04-08,P002,R004,C010,31,2635.0,1547.92
2026-04-08,P003,R001,C005,5,3100.0,2224.86
2026-04-08,P003,R001,C001,14,8680.0,6022.56
2026-04-08,P003,R001,C011,12,7440.0,4917.58
2026-04-08,P003,R001,C007,6,3720.0,2740.84
2026-04-08,P003,R002,C006,2,1240.0,883.29
2026-04-08,P003,R002,C002,7,4340.0,2987.37
2026-04-08,P003,R002,C012,8,4960.0,3510.44
2026-04-08,P003,R003,C003,6,3720.0,2674.22
2026-04-08,P003,R003,C009,8,4960.0,3378.36
2026-04-08,P003,R004,C010,3,1860.0,1374.58
2026-04-08,P003,R004,C004,4,2480.0,1698.39
2026-04-08,P004,R001,C007,14,3360.0,2190.47
2026-04-08,P004,R001,C005,8,1920.0,1291.04
2026-04-08,P004,R001,C011,32,7680.0,5137.65
2026-04-08,P004,R001,C001,33,7920.0,5230.87
2026-04-08,P004,R002,C002,18,4320.0,2762.61
2026-04-08,P004,R002,C006,7,1680.0,1101.74
2026-04-08,P004,R002,C012,19,4560.0,2959.63
2026-04-08,P004,R002,C008,10,2400.0,1635.59
2026-04-08,P004,R003,C003,18,4320.0,2684.96
2026-04-08,P004,R003,C009,19,4560.0,2910.36
2026-04-08,P004,R004,C010,12,2880.0,1873.28
2026-04-08,P004,R004,C004,10,2400.0,1507.6
2026-04-08,P005,R001,C007,33,1485.0,818.76
2026-04-08,P005,R001,C001,92,4140.0,2296.81
2026-04-08,P005,R001,C005,37,1665.0,918.3
2026-04-08,P005,R001,C011,65,2925.0,1725.02
2026-04-08,P005,R002,C002,73,3285.0,1954.83
2026-04-08,P005,R002,C006,17,765.0,429.37
2026-04-08,P005,R002,C008,31,1395.0,825.6
2026-04-08,P005,R002,C012,69,3105.0,1787.56
2026-04-08,P005,R003,C003,36,1620.0,937.02
2026-04-08,P005,R003,C009,65,2925.0,1760.82
2026-04-08,P005,R004,C010,21,945.0,530.27
2026-04-08,P005,R004,C004,26,1170.0,723.69
2026-04-08,P006,R001,C005,29,3480.0,2283.97
2026-04-08,P006,R001,C007,28,3360.0,2274.57
2026-04-08,P006,R001,C011,64,7680.0,4693.37
2026-04-08,P006,R002,C006,8,960.0,612.23
2026-04-08,P006,R002,C002,37,4440.0,2747.74
2026-04-08,P006,R002,C008,14,1680.0,1037.1
2026-04-08,P006,R002,C012,33,3960.0,2451.88
2026-04-08,P006,R003,C003,32,3840.0,2489.5
2026-04-08,P006,R003,C009,52,6240.0,3959.62
2026-04-08,P006,R004,C010,16,1920.0,1179.7
2026-04-08,P006,R004,C004,19,2280.0,1519.71
2026-04-09,P001,R001,C011,23,8740.0,6280.23
2026-04-09,P001,R001,C007,10,3800.0,2553.37
2026-04-09,P001,R001,C001,27,10260.0,7315.28
2026-04-09,P001,R001,C005,8,3040.0,2063.45
2026-04-09,P001,R002,C012,24,9120.0,6220.05
2026-04-09,P001,R002,C002,23,8740.0,6089.58
2026-04-09,P001,R002,C006,6,2280.0,1606.81
2026-04-09,P001,R003,C009,11,4180.0,2750.1
2026-04-09,P001,R003,C003,7,2660.0,1845.0
2026-04-09,P001,R004,C004,6,2280.0,1491.81
2026-04-09,P001,R004,C010,6,2280.0,1529.87
2026-04-09,P002,R001,C011,111,9435.0,5482.81
2026-04-09,P002,R001,C007,45,3825.0,2490.81
2026-04-09,P002,R001,C001,139,11815.0,7362.93
2026-04-09,P002,R002,C006,101,8585.0,5257.24
2026-04-09,P002,R002,C008,150,12750.0,7922.48
2026-04-09,P002,R003,C003,103,8755.0,5109.74
2026-04-09,P002,R003,C009,110,9350.0,5517.58
2026-04-09,P002,R004,C004,50,4250.0,2731.25
2026-04-09,P002,R004,C010,46,3910.0,2568.51
2026-04-09,P003,R001,C011,19,11780.0,8236.39
2026-04-09,P003,R001,C007,9,5580.0,4081.95
2026-04-09,P003,R002,C012,7,4340.0,3060.69
2026-04-09,P003,R002,C002,6,3720.0,2565.68
2026-04-09,P003,R002,C008,3,1860.0,1356.28
